EXP, ShoulderPan_PE, ShoulderPan_VE, ShoulderLift_PE, \ShoulderLift_VE, Elbow_PE,             Elbow_VE, Wrist1_PE, Wrist1_VE, Wrist2_PE, Wrist2_VE, Wrist3_PE, Wrist3_VE
751, -0.0186, 0.0184, 0.0032, -0.0059, 0.0037, -0.0085, -0.0186, 0.0198, -0.0028, 0.0030, -0.0128, 0.0138
751, -0.0189, -0.0010, 0.0032, -0.0029, 0.0038, -0.0052, -0.0190, 0.0007, -0.0029, 0.0001, -0.0130, 0.0008
751, -0.0219, 0.0532, 0.0037, -0.0112, 0.0043, -0.0147, -0.0219, 0.0544, -0.0034, 0.0084, -0.0150, 0.0374
751, -0.0229, 0.0595, 0.0038, -0.0122, 0.0045, -0.0160, -0.0229, 0.0606, -0.0035, 0.0093, -0.0157, 0.0417
751, -0.0237, 0.0471, 0.0039, -0.0103, 0.0047, -0.0139, -0.0237, 0.0483, -0.0036, 0.0074, -0.0162, 0.0332
751, -0.0336, 0.0866, 0.0055, -0.0163, 0.0064, -0.0208, -0.0335, 0.0874, -0.0051, 0.0134, -0.0229, 0.0599
751, -0.0325, 0.0728, 0.0053, -0.0142, 0.0062, -0.0186, -0.0324, 0.0737, -0.0050, 0.0113, -0.0222, 0.0506
751, -0.0313, 0.0842, 0.0051, -0.0159, 0.0060, -0.0208, -0.0312, 0.0851, -0.0048, 0.0130, -0.0214, 0.0584
751, -0.0310, 0.0476, 0.0051, -0.0103, 0.0060, -0.0146, -0.0309, 0.0491, -0.0047, 0.0075, -0.0212, 0.0338
751, -0.0345, 0.0708, 0.0056, -0.0138, 0.0066, -0.0187, -0.0344, 0.0721, -0.0053, 0.0110, -0.0235, 0.0495
751, -0.0333, 0.0321, 0.0054, -0.0079, 0.0064, -0.0122, -0.0332, 0.0339, -0.0051, 0.0052, -0.0227, 0.0234
751, -0.0354, 0.1396, 0.0058, -0.0244, 0.0068, -0.0311, -0.0353, 0.1401, -0.0054, 0.0214, -0.0242, 0.0960
751, -0.0368, 0.1322, 0.0060, -0.0232, 0.0071, -0.0298, -0.0367, 0.1327, -0.0056, 0.0203, -0.0251, 0.0909
751, -0.0508, 0.0587, 0.0081, -0.0117, 0.0095, -0.0169, -0.0507, 0.0597, -0.0077, 0.0091, -0.0346, 0.0409
751, -0.0493, 0.0908, 0.0079, -0.0167, 0.0093, -0.0226, -0.0492, 0.0917, -0.0075, 0.0140, -0.0336, 0.0628
751, -0.0503, 0.1522, 0.0080, -0.0262, 0.0094, -0.0334, -0.0501, 0.1525, -0.0077, 0.0233, -0.0343, 0.1044
751, -0.0509, 0.1957, 0.0081, -0.0330, 0.0095, -0.0410, -0.0507, 0.1957, -0.0078, 0.0300, -0.0347, 0.1339
751, -0.0494, 0.1631, 0.0079, -0.0279, 0.0093, -0.0352, -0.0492, 0.1634, -0.0075, 0.0250, -0.0336, 0.1118
751, -0.0527, 0.1416, 0.0084, -0.0246, 0.0098, -0.0314, -0.0525, 0.1424, -0.0080, 0.0218, -0.0359, 0.0974
751, -0.0505, 0.1031, 0.0081, -0.0187, 0.0094, -0.0245, -0.0504, 0.1043, -0.0077, 0.0160, -0.0344, 0.0713
751, -0.0472, 0.1746, 0.0076, -0.0299, 0.0089, -0.0370, -0.0471, 0.1754, -0.0072, 0.0269, -0.0322, 0.1199
751, -0.0436, 0.1453, 0.0070, -0.0253, 0.0082, -0.0317, -0.0435, 0.1462, -0.0067, 0.0224, -0.0297, 0.1000
751, -0.0538, 0.2315, 0.0062, -0.0346, 0.0073, -0.0419, -0.0384, 0.2048, -0.0059, 0.0313, -0.0367, 0.1584
751, -0.0510, 0.2579, 0.0082, -0.0429, 0.0095, -0.0512, -0.0509, 0.2577, -0.0078, 0.0394, -0.0348, 0.1763
751, -0.0437, 0.1891, 0.0071, -0.0324, 0.0082, -0.0390, -0.0436, 0.1898, -0.0067, 0.0290, -0.0298, 0.1299
751, -0.0430, 0.1631, 0.0069, -0.0284, 0.0081, -0.0343, -0.0429, 0.1643, -0.0066, 0.0251, -0.0293, 0.1124
751, -0.0367, 0.1445, 0.0060, -0.0255, 0.0069, -0.0307, -0.0367, 0.1458, -0.0056, 0.0223, -0.0251, 0.0997
751, -0.0350, 0.1513, 0.0057, -0.0266, 0.0066, -0.0317, -0.0350, 0.1525, -0.0053, 0.0233, -0.0239, 0.1044
751, -0.0325, 0.1543, 0.0053, -0.0271, 0.0062, -0.0321, -0.0325, 0.1555, -0.0050, 0.0238, -0.0222, 0.1064
751, -0.0306, 0.1084, 0.0050, -0.0200, 0.0058, -0.0239, -0.0306, 0.1101, -0.0047, 0.0169, -0.0209, 0.0754
751, -0.0266, 0.1600, 0.0044, -0.0280, 0.0051, -0.0327, -0.0267, 0.1611, -0.0041, 0.0247, -0.0183, 0.1103
751, -0.0321, 0.1472, 0.0053, -0.0261, 0.0061, -0.0303, -0.0322, 0.1483, -0.0049, 0.0227, -0.0220, 0.1015
751, -0.0292, 0.1463, 0.0048, -0.0259, 0.0055, -0.0300, -0.0293, 0.1475, -0.0045, 0.0226, -0.0200, 0.1009
751, -0.0272, 0.1377, 0.0045, -0.0246, 0.0052, -0.0285, -0.0273, 0.1392, -0.0042, 0.0213, -0.0186, 0.0952
751, -0.0227, 0.1100, 0.0038, -0.0203, 0.0044, -0.0235, -0.0228, 0.1118, -0.0035, 0.0171, -0.0156, 0.0765
751, -0.0215, 0.0884, 0.0026, -0.0150, 0.0030, -0.0175, -0.0154, 0.0780, -0.0023, 0.0119, -0.0148, 0.0620
751, -0.0183, 0.0959, 0.0031, -0.0181, 0.0036, -0.0209, -0.0184, 0.0979, -0.0028, 0.0150, -0.0126, 0.0670
751, -0.0159, 0.0818, 0.0028, -0.0159, 0.0032, -0.0182, -0.0161, 0.0839, -0.0025, 0.0128, -0.0110, 0.0575
751, -0.0174, 0.0644, 0.0030, -0.0132, 0.0034, -0.0152, -0.0175, 0.0668, -0.0027, 0.0102, -0.0120, 0.0458
751, -0.0141, 0.0835, 0.0018, -0.0111, 0.0028, -0.0184, -0.0142, 0.0856, -0.0022, 0.0131, -0.0097, 0.0586
751, -0.0109, 0.0690, 0.0020, -0.0139, 0.0022, -0.0158, -0.0111, 0.0713, -0.0017, 0.0109, -0.0076, 0.0488
751, -0.0085, 0.0573, 0.0016, -0.0121, 0.0018, -0.0137, -0.0087, 0.0598, -0.0013, 0.0091, -0.0060, 0.0409
751, -0.0063, 0.0536, 0.0013, -0.0115, 0.0014, -0.0130, -0.0065, 0.0561, -0.0010, 0.0086, -0.0045, 0.0384
751, -0.0041, 0.0310, 0.0009, -0.0080, 0.0011, -0.0091, -0.0044, 0.0338, -0.0007, 0.0052, -0.0030, 0.0232
751, -0.0022, 0.0336, 0.0006, -0.0084, 0.0007, -0.0095, -0.0025, 0.0363, -0.0004, 0.0056, -0.0017, 0.0249
751, -0.0007, 0.0120, 0.0004, -0.0050, 0.0004, -0.0057, -0.0010, 0.0149, -0.0002, 0.0023, -0.0007, 0.0103
752, -0.0002, 0.0055, 0.0003, -0.0013, 0.0003, -0.0055, -0.0004, 0.0074, -0.0001, 0.0018, -0.0003, 0.0081
752, 0.0010, 0.0143, 0.0008, 0.0055, -0.0001, -0.0095, 0.0005, 0.0129, 0.0003, 0.0047, 0.0011, 0.0206
752, 0.0023, 0.0114, 0.0015, 0.0049, -0.0006, -0.0086, 0.0014, 0.0104, 0.0006, 0.0040, 0.0026, 0.0177
752, 0.0038, 0.0028, 0.0024, 0.0003, -0.0012, -0.0053, 0.0025, 0.0042, 0.0010, 0.0016, 0.0046, 0.0071
752, 0.0062, 0.0070, 0.0037, 0.0030, -0.0022, -0.0071, 0.0042, 0.0071, 0.0017, 0.0029, 0.0076, 0.0127
752, 0.0083, -0.0234, 0.0049, -0.0147, -0.0030, 0.0053, 0.0056, -0.0143, 0.0023, -0.0059, 0.0102, -0.0261
752, 0.0089, -0.0100, 0.0053, -0.0068, -0.0032, -0.0002, 0.0060, -0.0049, 0.0025, -0.0020, 0.0110, -0.0089
752, 0.0102, -0.0275, 0.0061, -0.0170, -0.0038, 0.0068, 0.0070, -0.0172, 0.0029, -0.0071, 0.0127, -0.0312
752, 0.0156, -0.0110, 0.0092, -0.0073, -0.0060, 0.0001, 0.0108, -0.0056, 0.0044, -0.0023, 0.0196, -0.0102
752, 0.0164, -0.0402, 0.0097, -0.0243, -0.0063, 0.0119, 0.0113, -0.0260, 0.0047, -0.0107, 0.0205, -0.0473
752, 0.0170, -0.0460, 0.0100, -0.0277, -0.0065, 0.0141, 0.0117, -0.0301, 0.0048, -0.0124, 0.0213, -0.0547
752, 0.0178, -0.0643, 0.0105, -0.0383, -0.0068, 0.0215, 0.0123, -0.0430, 0.0051, -0.0177, 0.0224, -0.0781
752, 0.0194, -0.0801, 0.0114, -0.0475, -0.0074, 0.0278, 0.0134, -0.0540, 0.0055, -0.0223, 0.0243, -0.0982
752, 0.0203, -0.0539, 0.0120, -0.0320, -0.0078, 0.0171, 0.0141, -0.0356, 0.0058, -0.0147, 0.0256, -0.0648
752, 0.0219, -0.0668, 0.0129, -0.0395, -0.0085, 0.0223, 0.0152, -0.0447, 0.0063, -0.0184, 0.0276, -0.0812
752, 0.0231, -0.1095, 0.0136, -0.0645, -0.0089, 0.0395, 0.0160, -0.0746, 0.0066, -0.0308, 0.0291, -0.1357
752, 0.0236, -0.0758, 0.0186, -0.0275, -0.0124, 0.0140, 0.0220, -0.0306, 0.0091, -0.0126, 0.0400, -0.0555
752, 0.0308, -0.0774, 0.0181, -0.0455, -0.0121, 0.0263, 0.0214, -0.0522, 0.0088, -0.0215, 0.0389, -0.0949
752, 0.0305, -0.0747, 0.0179, -0.0438, -0.0119, 0.0251, 0.0212, -0.0503, 0.0088, -0.0208, 0.0385, -0.0914
752, 0.0315, -0.1302, 0.0185, -0.0763, -0.0123, 0.0474, 0.0219, -0.0892, 0.0091, -0.0369, 0.0399, -0.1622
752, 0.0311, -0.0765, 0.0182, -0.0447, -0.0122, 0.0256, 0.0216, -0.0516, 0.0089, -0.0213, 0.0394, -0.0938
752, 0.0321, -0.1209, 0.0188, -0.0706, -0.0125, 0.0435, 0.0223, -0.0827, 0.0092, -0.0342, 0.0406, -0.1505
752, 0.0424, -0.1060, 0.0248, -0.0617, -0.0167, 0.0373, 0.0295, -0.0723, 0.0122, -0.0298, 0.0537, -0.1315
752, 0.0406, -0.0856, 0.0238, -0.0497, -0.0160, 0.0289, 0.0283, -0.0581, 0.0117, -0.0240, 0.0515, -0.1056
752, 0.0375, -0.0785, 0.0219, -0.0454, -0.0147, 0.0258, 0.0261, -0.0532, 0.0108, -0.0219, 0.0475, -0.0965
752, 0.0373, -0.1670, 0.0218, -0.0971, -0.0146, 0.0616, 0.0260, -0.1152, 0.0107, -0.0476, 0.0472, -0.2094
752, 0.0497, -0.1327, 0.0291, -0.0770, -0.0196, 0.0476, 0.0347, -0.0911, 0.0143, -0.0376, 0.0631, -0.1658
752, 0.0468, -0.2290, 0.0273, -0.1333, -0.0184, 0.0864, 0.0326, -0.1588, 0.0135, -0.0656, 0.0594, -0.2887
752, 0.0428, -0.1338, 0.0250, -0.0773, -0.0168, 0.0476, 0.0298, -0.0922, 0.0123, -0.0380, 0.0542, -0.1673
752, 0.0387, -0.1473, 0.0226, -0.0852, -0.0151, 0.0529, 0.0270, -0.1018, 0.0112, -0.0420, 0.0491, -0.1846
752, 0.0347, -0.1490, 0.0202, -0.0861, -0.0135, 0.0534, 0.0242, -0.1031, 0.0100, -0.0425, 0.0440, -0.1869
752, 0.0357, -0.2071, 0.0208, -0.1200, -0.0139, 0.0768, 0.0249, -0.1440, 0.0103, -0.0594, 0.0453, -0.2611
752, 0.0312, -0.1103, 0.0182, -0.0632, -0.0120, 0.0374, 0.0218, -0.0762, 0.0090, -0.0313, 0.0396, -0.1378
752, 0.0399, -0.1356, 0.0232, -0.0780, -0.0155, 0.0477, 0.0278, -0.0938, 0.0115, -0.0386, 0.0506, -0.1702
752, 0.0354, -0.1524, 0.0206, -0.0878, -0.0137, 0.0544, 0.0247, -0.1057, 0.0102, -0.0435, 0.0450, -0.1917
752, 0.0324, -0.1155, 0.0189, -0.0661, -0.0125, 0.0393, 0.0226, -0.0800, 0.0093, -0.0329, 0.0411, -0.1447
752, 0.0277, -0.1342, 0.0161, -0.0770, -0.0106, 0.0468, 0.0193, -0.0932, 0.0080, -0.0383, 0.0351, -0.1687
752, 0.0253, -0.1233, 0.0147, -0.0705, -0.0096, 0.0423, 0.0177, -0.0857, 0.0073, -0.0352, 0.0321, -0.1549
752, 0.0240, -0.0980, 0.0139, -0.0557, -0.0090, 0.0320, 0.0167, -0.0681, 0.0069, -0.0279, 0.0304, -0.1227
752, 0.0290, -0.0741, 0.0168, -0.0416, -0.0111, 0.0222, 0.0203, -0.0515, 0.0084, -0.0210, 0.0368, -0.0923
752, 0.0243, -0.0827, 0.0141, -0.0466, -0.0092, 0.0257, 0.0169, -0.0573, 0.0070, -0.0235, 0.0308, -0.1034
752, 0.0205, -0.1086, 0.0118, -0.0618, -0.0076, 0.0362, 0.0143, -0.0757, 0.0059, -0.0310, 0.0260, -0.1366
752, 0.0175, -0.0931, 0.0101, -0.0526, -0.0064, 0.0298, 0.0123, -0.0648, 0.0050, -0.0265, 0.0222, -0.1168
752, 0.0155, -0.0752, 0.0089, -0.0422, -0.0056, 0.0226, 0.0109, -0.0525, 0.0045, -0.0214, 0.0196, -0.0941
752, 0.0183, -0.0609, 0.0106, -0.0337, -0.0067, 0.0167, 0.0128, -0.0425, 0.0053, -0.0173, 0.0232, -0.0759
752, 0.0154, -0.0708, 0.0088, -0.0395, -0.0056, 0.0208, 0.0108, -0.0493, 0.0044, -0.0201, 0.0195, -0.0886
752, 0.0127, -0.0913, 0.0073, -0.0515, -0.0045, 0.0291, 0.0089, -0.0638, 0.0036, -0.0261, 0.0160, -0.1148
752, 0.0103, -0.0585, 0.0058, -0.0323, -0.0035, 0.0158, 0.0072, -0.0409, 0.0029, -0.0166, 0.0130, -0.0731
752, 0.0083, -0.0559, 0.0047, -0.0307, -0.0027, 0.0147, 0.0058, -0.0391, 0.0024, -0.0159, 0.0104, -0.0698
752, 0.0089, -0.0497, 0.0051, -0.0271, -0.0029, 0.0122, 0.0063, -0.0348, 0.0026, -0.0141, 0.0113, -0.0619
752, 0.0068, -0.0440, 0.0038, -0.0238, -0.0021, 0.0099, 0.0047, -0.0308, 0.0019, -0.0124, 0.0085, -0.0547
752, 0.0046, -0.0336, 0.0025, -0.0176, -0.0012, 0.0057, 0.0032, -0.0235, 0.0013, -0.0094, 0.0058, -0.0414
752, 0.0029, -0.0346, 0.0015, -0.0182, -0.0005, 0.0061, 0.0020, -0.0242, 0.0008, -0.0097, 0.0035, -0.0427
752, 0.0013, -0.0221, 0.0006, -0.0109, 0.0002, 0.0010, 0.0009, -0.0155, 0.0003, -0.0061, 0.0015, -0.0269
752, 0.0006, -0.0063, 0.0002, -0.0024, 0.0004, -0.0049, 0.0005, -0.0053, 0.0002, -0.0019, 0.0008, -0.0083
752, 0.0001, -0.0203, -0.0001, -0.0092, 0.0007, 0.0005, 0.0000, -0.0148, -0.0000, -0.0051, -0.0001, -0.0250
752, -0.0016, -0.0204, -0.0010, -0.0092, 0.0013, 0.0006, -0.0012, -0.0150, -0.0004, -0.0050, -0.0022, -0.0253
752, -0.0032, -0.0224, -0.0019, -0.0103, 0.0020, 0.0014, -0.0024, -0.0166, -0.0009, -0.0056, -0.0043, -0.0280
752, -0.0038, -0.0123, -0.0022, -0.0047, 0.0023, -0.0028, -0.0028, -0.0091, -0.0010, -0.0029, -0.0051, -0.0148
752, -0.0055, -0.0120, -0.0032, -0.0046, 0.0030, -0.0029, -0.0041, -0.0089, -0.0015, -0.0028, -0.0073, -0.0143
752, -0.0067, -0.0070, -0.0039, -0.0018, 0.0035, -0.0050, -0.0050, -0.0052, -0.0018, -0.0015, -0.0089, -0.0078
752, -0.0085, -0.0034, -0.0048, 0.0001, 0.0042, -0.0065, -0.0063, -0.0025, -0.0022, -0.0006, -0.0112, -0.0031
752, -0.0101, 0.0014, -0.0057, 0.0028, 0.0049, -0.0086, -0.0075, 0.0011, -0.0026, 0.0006, -0.0133, 0.0033
752, -0.0118, -0.0049, -0.0066, -0.0007, 0.0056, -0.0059, -0.0087, -0.0037, -0.0031, -0.0010, -0.0156, -0.0049
752, -0.0122, 0.0074, -0.0068, 0.0060, 0.0058, -0.0111, -0.0090, 0.0055, -0.0032, 0.0022, -0.0161, 0.0111
752, -0.0133, -0.0069, -0.0074, -0.0018, 0.0063, -0.0051, -0.0099, -0.0051, -0.0035, -0.0015, -0.0175, -0.0075
752, -0.0156, -0.0124, -0.0087, -0.0049, 0.0072, -0.0028, -0.0116, -0.0091, -0.0041, -0.0029, -0.0205, -0.0147
752, -0.0157, 0.0361, -0.0087, 0.0216, 0.0073, -0.0231, -0.0117, 0.0269, -0.0041, 0.0096, -0.0207, 0.0489
752, -0.0184, -0.0146, -0.0102, -0.0061, 0.0084, -0.0018, -0.0137, -0.0106, -0.0048, -0.0034, -0.0242, -0.0174
752, -0.0198, 0.0107, -0.0109, 0.0076, 0.0090, -0.0124, -0.0147, 0.0082, -0.0051, 0.0031, -0.0260, 0.0157
752, -0.0211, 0.0149, -0.0117, 0.0099, 0.0095, -0.0142, -0.0157, 0.0112, -0.0055, 0.0042, -0.0278, 0.0213
752, -0.0216, 0.0724, -0.0120, 0.0413, 0.0097, -0.0383, -0.0161, 0.0541, -0.0056, 0.0191, -0.0284, 0.0966
752, -0.0209, 0.0375, -0.0116, 0.0222, 0.0094, -0.0236, -0.0156, 0.0284, -0.0054, 0.0101, -0.0275, 0.0510
752, -0.0304, 0.0373, -0.0167, 0.0221, 0.0134, -0.0235, -0.0226, 0.0283, -0.0079, 0.0101, -0.0399, 0.0508
752, -0.0302, 0.0672, -0.0166, 0.0383, 0.0133, -0.0359, -0.0225, 0.0507, -0.0079, 0.0178, -0.0397, 0.0900
752, -0.0295, 0.0479, -0.0162, 0.0277, 0.0130, -0.0278, -0.0219, 0.0363, -0.0077, 0.0128, -0.0387, 0.0648
752, -0.0292, 0.0906, -0.0161, 0.0510, 0.0129, -0.0456, -0.0217, 0.0680, -0.0076, 0.0239, -0.0384, 0.1208
752, -0.0285, 0.0601, -0.0157, 0.0343, 0.0126, -0.0327, -0.0212, 0.0454, -0.0074, 0.0160, -0.0376, 0.0809
752, -0.0390, 0.1149, -0.0214, 0.0641, 0.0170, -0.0556, -0.0290, 0.0862, -0.0101, 0.0302, -0.0512, 0.1526
752, -0.0399, 0.0780, -0.0219, 0.0439, 0.0174, -0.0400, -0.0297, 0.0590, -0.0104, 0.0207, -0.0524, 0.1045
752, -0.0390, 0.0656, -0.0214, 0.0371, 0.0170, -0.0346, -0.0290, 0.0500, -0.0101, 0.0175, -0.0512, 0.0883
752, -0.0409, 0.1217, -0.0224, 0.0676, 0.0178, -0.0581, -0.0304, 0.0917, -0.0106, 0.0320, -0.0538, 0.1619
752, -0.0379, 0.0998, -0.0208, 0.0555, 0.0165, -0.0487, -0.0282, 0.0754, -0.0099, 0.0264, -0.0498, 0.1333
752, -0.0381, 0.1299, -0.0209, 0.0719, 0.0166, -0.0612, -0.0284, 0.0978, -0.0099, 0.0342, -0.0502, 0.1729
752, -0.0332, 0.0648, -0.0244, 0.0626, 0.0145, -0.0338, -0.0248, 0.0495, -0.0086, 0.0174, -0.0437, 0.0878
752, -0.0422, 0.1777, -0.0166, 0.0889, 0.0132, -0.0740, -0.0225, 0.1212, -0.0079, 0.0424, -0.0555, 0.2355
752, -0.0393, 0.1169, -0.0215, 0.0645, 0.0170, -0.0552, -0.0293, 0.0884, -0.0102, 0.0309, -0.0517, 0.1561
752, -0.0358, 0.0912, -0.0196, 0.0504, 0.0155, -0.0443, -0.0267, 0.0694, -0.0093, 0.0243, -0.0471, 0.1226
752, -0.0327, 0.1116, -0.0179, 0.0614, 0.0142, -0.0527, -0.0244, 0.0846, -0.0085, 0.0295, -0.0430, 0.1494
752, -0.0278, 0.1468, -0.0152, 0.0806, 0.0122, -0.0674, -0.0208, 0.1106, -0.0073, 0.0386, -0.0367, 0.1955
752, -0.0249, 0.0835, -0.0136, 0.0459, 0.0109, -0.0407, -0.0186, 0.0638, -0.0065, 0.0223, -0.0329, 0.1128
752, -0.0227, 0.1138, -0.0124, 0.0624, 0.0100, -0.0532, -0.0170, 0.0863, -0.0059, 0.0301, -0.0300, 0.1525
752, -0.0270, 0.0942, -0.0147, 0.0516, 0.0118, -0.0449, -0.0202, 0.0718, -0.0070, 0.0251, -0.0356, 0.1269
752, -0.0263, 0.1146, -0.0143, 0.0626, 0.0115, -0.0533, -0.0196, 0.0869, -0.0069, 0.0304, -0.0347, 0.1535
752, -0.0219, 0.0612, -0.0120, 0.0334, 0.0096, -0.0308, -0.0164, 0.0474, -0.0057, 0.0166, -0.0290, 0.0838
752, -0.0213, 0.1003, -0.0116, 0.0547, 0.0094, -0.0471, -0.0160, 0.0764, -0.0056, 0.0267, -0.0282, 0.1350
752, -0.0187, 0.0467, -0.0102, 0.0253, 0.0083, -0.0245, -0.0140, 0.0367, -0.0049, 0.0128, -0.0248, 0.0648
752, -0.0168, 0.0736, -0.0091, 0.0399, 0.0075, -0.0357, -0.0126, 0.0566, -0.0044, 0.0198, -0.0223, 0.1000
752, -0.0143, 0.0419, -0.0078, 0.0225, 0.0064, -0.0223, -0.0108, 0.0332, -0.0038, 0.0116, -0.0190, 0.0586
752, -0.0138, 0.0561, -0.0075, 0.0302, 0.0062, -0.0282, -0.0104, 0.0437, -0.0036, 0.0153, -0.0184, 0.0772
752, -0.0124, 0.0516, -0.0067, 0.0277, 0.0056, -0.0263, -0.0094, 0.0404, -0.0033, 0.0141, -0.0165, 0.0713
752, -0.0101, 0.0556, -0.0055, 0.0299, 0.0046, -0.0279, -0.0077, 0.0434, -0.0027, 0.0152, -0.0135, 0.0766
752, -0.0114, 0.0593, -0.0062, 0.0318, 0.0052, -0.0294, -0.0086, 0.0461, -0.0030, 0.0161, -0.0152, 0.0815
752, -0.0088, 0.0609, -0.0048, 0.0326, 0.0041, -0.0300, -0.0067, 0.0472, -0.0024, 0.0165, -0.0119, 0.0835
752, -0.0066, 0.0335, -0.0035, 0.0177, 0.0031, -0.0185, -0.0050, 0.0270, -0.0018, 0.0095, -0.0089, 0.0478
752, -0.0048, 0.0477, -0.0025, 0.0254, 0.0024, -0.0244, -0.0037, 0.0375, -0.0013, 0.0131, -0.0066, 0.0664
752, -0.0031, 0.0197, -0.0017, 0.0100, 0.0017, -0.0127, -0.0025, 0.0168, -0.0009, 0.0059, -0.0044, 0.0297
752, -0.0016, 0.0232, -0.0008, 0.0120, 0.0011, -0.0141, -0.0014, 0.0194, -0.0005, 0.0068, -0.0024, 0.0343
752, -0.0007, 0.0129, -0.0003, 0.0063, 0.0007, -0.0098, -0.0007, 0.0117, -0.0003, 0.0041, -0.0013, 0.0208
753, -0.0002, 0.0008, -0.0000, -0.0005, 0.0005, -0.0047, -0.0003, 0.0031, -0.0001, 0.0011, -0.0006, 0.0046
753, -0.0002, -0.0059, -0.0005, -0.0134, 0.0003, -0.0047, 0.0004, 0.0143, 0.0001, 0.0030, -0.0012, -0.0163
753, -0.0004, -0.0048, -0.0012, -0.0080, 0.0002, -0.0038, 0.0013, 0.0070, 0.0002, 0.0015, -0.0023, -0.0085
753, -0.0008, -0.0058, -0.0021, -0.0093, 0.0002, -0.0036, 0.0023, 0.0075, 0.0004, 0.0015, -0.0037, -0.0108
753, -0.0014, -0.0055, -0.0034, -0.0082, 0.0001, -0.0035, 0.0036, 0.0061, 0.0007, 0.0012, -0.0058, -0.0093
753, -0.0016, -0.0062, -0.0040, -0.0094, 0.0001, -0.0035, 0.0042, 0.0071, 0.0008, 0.0014, -0.0067, -0.0111
753, -0.0028, 0.0032, -0.0067, 0.0121, -0.0000, -0.0026, 0.0069, -0.0144, 0.0013, -0.0027, -0.0109, 0.0229
753, -0.0032, 0.0028, -0.0075, 0.0112, -0.0001, -0.0026, 0.0077, -0.0136, 0.0015, -0.0026, -0.0123, 0.0215
753, -0.0035, 0.0034, -0.0082, 0.0126, -0.0001, -0.0025, 0.0084, -0.0150, 0.0016, -0.0028, -0.0133, 0.0237
753, -0.0040, 0.0050, -0.0094, 0.0162, -0.0001, -0.0024, 0.0096, -0.0187, 0.0018, -0.0035, -0.0152, 0.0296
753, -0.0058, 0.0093, -0.0135, 0.0257, -0.0003, -0.0019, 0.0137, -0.0282, 0.0026, -0.0053, -0.0217, 0.0447
753, -0.0059, 0.0108, -0.0138, 0.0295, -0.0003, -0.0018, 0.0140, -0.0320, 0.0027, -0.0061, -0.0222, 0.0506
753, -0.0059, 0.0148, -0.0136, 0.0383, -0.0003, -0.0015, 0.0138, -0.0409, 0.0026, -0.0078, -0.0219, 0.0648
753, -0.0061, 0.0118, -0.0142, 0.0312, -0.0003, -0.0018, 0.0144, -0.0339, 0.0027, -0.0064, -0.0228, 0.0537
753, -0.0065, 0.0156, -0.0151, 0.0398, -0.0004, -0.0015, 0.0153, -0.0426, 0.0029, -0.0081, -0.0243, 0.0674
753, -0.0068, 0.0133, -0.0157, 0.0344, -0.0004, -0.0017, 0.0159, -0.0372, 0.0030, -0.0071, -0.0253, 0.0589
753, -0.0072, 0.0037, -0.0166, 0.0124, -0.0004, -0.0027, 0.0168, -0.0154, 0.0032, -0.0029, -0.0267, 0.0243
753, -0.0135, 0.0169, -0.0307, 0.0423, -0.0010, -0.0014, 0.0309, -0.0453, 0.0059, -0.0086, -0.0491, 0.0717
753, -0.0259, 0.0181, -0.0587, 0.0451, -0.0022, -0.0013, 0.0589, -0.0480, 0.0112, -0.0091, -0.0935, 0.0761
753, -0.0388, 0.0015, -0.0879, 0.0076, -0.0035, -0.0029, 0.0881, -0.0107, 0.0167, -0.0020, -0.1397, 0.0168
753, -0.0524, -0.0072, -0.1185, -0.0121, -0.0048, -0.0037, 0.1186, 0.0091, 0.0225, 0.0017, -0.1882, -0.0145
753, -0.0669, -0.0200, -0.1513, -0.0410, -0.0062, -0.0050, 0.1515, 0.0379, 0.0287, 0.0072, -0.2403, -0.0603
753, -0.0817, -0.0227, -0.1846, -0.0470, -0.0076, -0.0052, 0.1847, 0.0439, 0.0350, 0.0084, -0.2929, -0.0698
753, -0.0978, -0.0365, -0.2210, -0.0781, -0.0092, -0.0066, 0.2211, 0.0750, 0.0420, 0.0142, -0.3507, -0.1191
753, -0.1141, -0.0454, -0.2578, -0.0983, -0.0107, -0.0074, 0.2578, 0.0952, 0.0489, 0.0181, -0.4090, -0.1512
753, -0.1298, -0.0598, -0.2932, -0.1307, -0.0122, -0.0088, 0.2932, 0.1276, 0.0556, 0.0242, -0.4651, -0.2025
753, -0.1497, -0.0421, -0.3381, -0.0907, -0.0142, -0.0071, 0.3381, 0.0876, 0.0642, 0.0166, -0.5362, -0.1391
753, -0.1678, -0.0722, -0.3789, -0.1588, -0.0159, -0.0100, 0.3789, 0.1556, 0.0719, 0.0295, -0.6010, -0.2470
753, -0.1869, -0.0764, -0.4221, -0.1682, -0.0177, -0.0104, 0.4220, 0.1651, 0.0801, 0.0313, -0.6694, -0.2620
753, -0.2060, -0.0943, -0.4651, -0.2086, -0.0196, -0.0121, 0.4650, 0.2054, 0.0882, 0.0390, -0.7376, -0.3260
753, -0.2273, -0.1065, -0.5132, -0.2362, -0.0216, -0.0133, 0.5130, 0.2329, 0.0973, 0.0442, -0.8137, -0.3696
753, -0.1627, 1.7888, -0.4612, 2.2542, -0.0155, 0.1693, 0.4531, -2.1634, 0.0699, -0.7664, -0.7715, 2.0948
