EXP, ShoulderPan_PE, ShoulderPan_VE, ShoulderLift_PE, \ShoulderLift_VE, Elbow_PE,             Elbow_VE, Wrist1_PE, Wrist1_VE, Wrist2_PE, Wrist2_VE, Wrist3_PE, Wrist3_VE
85, -0.0110, 0.0724, 0.0058, -0.0377, -0.0015, 0.0102, 0.0087, -0.0567, 0.0018, -0.0117, -0.0166, 0.1085
85, -0.0090, 0.0689, 0.0047, -0.0359, -0.0010, 0.0094, 0.0071, -0.0540, 0.0015, -0.0111, -0.0136, 0.1034
85, -0.0065, 0.0427, 0.0034, -0.0227, -0.0004, 0.0032, 0.0052, -0.0343, 0.0011, -0.0071, -0.0099, 0.0651
85, -0.0035, 0.0478, 0.0018, -0.0260, 0.0002, 0.0038, 0.0028, -0.0394, 0.0005, -0.0087, -0.0055, 0.0734
85, -0.0006, 0.0406, 0.0003, -0.0224, 0.0008, 0.0022, 0.0005, -0.0340, -0.0000, -0.0076, -0.0011, 0.0629
85, 0.0025, 0.0188, -0.0014, -0.0105, 0.0014, -0.0022, -0.0020, -0.0161, -0.0006, -0.0034, 0.0035, 0.0301
85, 0.0053, 0.0248, -0.0029, -0.0140, 0.0020, -0.0012, -0.0044, -0.0215, -0.0012, -0.0049, 0.0077, 0.0394
85, 0.0073, -0.0196, -0.0040, 0.0106, 0.0024, -0.0098, -0.0060, 0.0157, -0.0015, 0.0042, 0.0107, -0.0277
85, 0.0102, 0.0023, -0.0056, -0.0018, 0.0029, -0.0057, -0.0084, -0.0030, -0.0021, -0.0005, 0.0151, 0.0056
85, 0.0135, -0.0251, -0.0075, 0.0135, 0.0036, -0.0109, -0.0112, 0.0200, -0.0028, 0.0052, 0.0202, -0.0358
85, 0.0168, -0.0164, -0.0093, 0.0085, 0.0042, -0.0093, -0.0140, 0.0125, -0.0035, 0.0033, 0.0251, -0.0225
85, 0.0208, -0.0381, -0.0115, 0.0206, 0.0050, -0.0135, -0.0174, 0.0308, -0.0043, 0.0078, 0.0312, -0.0554
85, 0.0235, -0.0497, -0.0130, 0.0270, 0.0055, -0.0156, -0.0196, 0.0404, -0.0049, 0.0101, 0.0353, -0.0728
85, 0.0312, -0.0830, -0.0173, 0.0456, 0.0069, -0.0219, -0.0261, 0.0684, -0.0065, 0.0170, 0.0468, -0.1231
85, 0.0334, -0.0630, -0.0185, 0.0344, 0.0074, -0.0181, -0.0280, 0.0515, -0.0069, 0.0128, 0.0502, -0.0928
85, 0.0368, -0.0910, -0.0204, 0.0500, 0.0080, -0.0234, -0.0308, 0.0751, -0.0076, 0.0186, 0.0554, -0.1352
85, 0.0329, -0.1066, -0.0182, 0.0586, 0.0073, -0.0264, -0.0333, 0.0694, -0.0068, 0.0219, 0.0599, -0.1249
85, 0.0358, -0.1350, -0.0199, 0.0744, 0.0078, -0.0318, -0.0300, 0.1121, -0.0074, 0.0278, 0.0539, -0.2017
85, 0.0464, -0.1084, -0.0258, 0.0595, 0.0099, -0.0268, -0.0389, 0.0897, -0.0096, 0.0222, 0.0699, -0.1614
85, 0.0493, -0.1225, -0.0274, 0.0673, 0.0104, -0.0294, -0.0414, 0.1015, -0.0102, 0.0251, 0.0743, -0.1826
85, 0.0517, -0.1319, -0.0287, 0.0725, 0.0109, -0.0312, -0.0433, 0.1094, -0.0107, 0.0271, 0.0779, -0.1968
85, 0.0539, -0.1438, -0.0300, 0.0791, 0.0113, -0.0334, -0.0452, 0.1193, -0.0112, 0.0295, 0.0813, -0.2148
85, 0.0570, -0.1408, -0.0316, 0.0773, 0.0119, -0.0328, -0.0478, 0.1168, -0.0118, 0.0289, 0.0859, -0.2102
85, 0.0504, -0.1643, -0.0279, 0.0903, 0.0106, -0.0372, -0.0422, 0.1365, -0.0104, 0.0338, 0.0759, -0.2456
85, 0.0541, -0.1630, -0.0300, 0.0895, 0.0113, -0.0369, -0.0453, 0.1354, -0.0112, 0.0335, 0.0815, -0.2436
85, 0.0598, -0.1877, -0.0332, 0.1032, 0.0124, -0.0416, -0.0502, 0.1562, -0.0124, 0.0386, 0.0901, -0.2809
85, 0.0646, -0.1417, -0.0359, 0.0774, 0.0133, -0.0328, -0.0542, 0.1173, -0.0134, 0.0290, 0.0975, -0.2111
85, 0.0692, -0.1688, -0.0384, 0.0924, 0.0141, -0.0378, -0.0580, 0.1401, -0.0143, 0.0347, 0.1043, -0.2520
85, 0.0727, -0.1907, -0.0403, 0.1045, 0.0148, -0.0418, -0.0610, 0.1585, -0.0151, 0.0392, 0.1096, -0.2849
85, 0.0640, -0.2265, -0.0355, 0.1244, 0.0131, -0.0485, -0.0537, 0.1886, -0.0133, 0.0466, 0.0965, -0.3391
85, 0.0818, -0.2854, -0.0454, 0.1572, 0.0164, -0.0595, -0.0687, 0.2382, -0.0170, 0.0589, 0.1234, -0.4282
85, 0.0842, -0.3091, -0.0467, 0.1703, 0.0142, -0.0611, -0.0707, 0.2581, -0.0146, 0.0608, 0.1059, -0.4424
85, 0.0721, -0.2672, -0.0399, 0.1468, 0.0145, -0.0557, -0.0605, 0.2228, -0.0149, 0.0550, 0.1087, -0.4005
85, 0.0726, -0.2541, -0.0402, 0.1393, 0.0146, -0.0531, -0.0609, 0.2117, -0.0151, 0.0523, 0.1095, -0.3806
85, 0.0717, -0.2447, -0.0396, 0.1340, 0.0144, -0.0511, -0.0601, 0.2038, -0.0149, 0.0503, 0.1080, -0.3663
85, 0.0716, -0.2731, -0.0396, 0.1497, 0.0144, -0.0563, -0.0601, 0.2277, -0.0148, 0.0563, 0.1079, -0.4092
85, 0.0699, -0.2507, -0.0386, 0.1370, 0.0140, -0.0519, -0.0586, 0.2087, -0.0145, 0.0516, 0.1053, -0.3751
85, 0.0587, -0.3038, -0.0323, 0.1666, 0.0118, -0.0617, -0.0491, 0.2535, -0.0121, 0.0626, 0.1061, -0.4621
85, 0.0670, -0.2333, -0.0369, 0.1271, 0.0134, -0.0482, -0.0562, 0.1940, -0.0139, 0.0479, 0.1009, -0.3486
85, 0.0656, -0.2590, -0.0361, 0.1413, 0.0131, -0.0528, -0.0549, 0.2156, -0.0136, 0.0532, 0.0987, -0.3873
85, 0.0611, -0.2320, -0.0336, 0.1261, 0.0122, -0.0475, -0.0512, 0.1928, -0.0126, 0.0476, 0.0919, -0.3464
85, 0.0591, -0.2603, -0.0325, 0.1419, 0.0118, -0.0527, -0.0495, 0.2168, -0.0122, 0.0535, 0.0889, -0.3894
85, 0.0557, -0.2284, -0.0306, 0.1240, 0.0111, -0.0465, -0.0466, 0.1898, -0.0115, 0.0469, 0.0837, -0.3410
85, 0.0523, -0.1779, -0.0286, 0.0956, 0.0104, -0.0367, -0.0437, 0.1472, -0.0108, 0.0363, 0.0785, -0.2643
85, 0.0489, -0.2267, -0.0267, 0.1229, 0.0098, -0.0459, -0.0408, 0.1884, -0.0101, 0.0465, 0.0734, -0.3384
85, 0.0530, -0.2229, -0.0290, 0.1206, 0.0105, -0.0450, -0.0443, 0.1851, -0.0109, 0.0457, 0.0796, -0.3324
85, 0.0417, -0.2190, -0.0227, 0.1184, 0.0083, -0.0441, -0.0348, 0.1819, -0.0086, 0.0449, 0.0625, -0.3266
85, 0.0391, -0.1866, -0.0212, 0.1003, 0.0078, -0.0378, -0.0326, 0.1547, -0.0080, 0.0382, 0.0585, -0.2777
85, 0.0361, -0.1491, -0.0195, 0.0793, 0.0072, -0.0306, -0.0301, 0.1230, -0.0074, 0.0304, 0.0540, -0.2209
85, 0.0331, -0.1570, -0.0178, 0.0837, 0.0066, -0.0320, -0.0275, 0.1297, -0.0068, 0.0320, 0.0494, -0.2329
85, 0.0306, -0.1455, -0.0164, 0.0772, 0.0062, -0.0297, -0.0254, 0.1200, -0.0063, 0.0296, 0.0456, -0.2155
85, 0.0271, -0.1292, -0.0145, 0.0680, 0.0055, -0.0265, -0.0225, 0.1063, -0.0056, 0.0262, 0.0404, -0.1908
85, 0.0242, -0.1292, -0.0129, 0.0680, 0.0049, -0.0264, -0.0200, 0.1063, -0.0049, 0.0262, 0.0359, -0.1908
85, 0.0206, -0.1105, -0.0109, 0.0575, 0.0042, -0.0228, -0.0170, 0.0905, -0.0042, 0.0224, 0.0305, -0.1625
85, 0.0203, -0.1191, -0.0107, 0.0623, 0.0042, -0.0244, -0.0167, 0.0977, -0.0041, 0.0241, 0.0301, -0.1755
85, 0.0166, -0.1002, -0.0086, 0.0517, 0.0034, -0.0207, -0.0136, 0.0818, -0.0033, 0.0202, 0.0244, -0.1469
85, 0.0150, -0.0968, -0.0077, 0.0498, 0.0031, -0.0200, -0.0123, 0.0790, -0.0030, 0.0195, 0.0221, -0.1419
85, 0.0156, -0.1106, -0.0080, 0.0576, 0.0032, -0.0226, -0.0127, 0.0906, -0.0031, 0.0224, 0.0229, -0.1628
86, 0.0156, -0.1113, -0.0080, 0.0580, 0.0032, -0.0225, -0.0127, 0.0911, -0.0031, 0.0225, 0.0228, -0.1640
86, 0.0112, -0.0778, -0.0054, 0.0430, 0.0032, 0.0067, -0.0093, 0.0551, -0.0022, 0.0151, 0.0157, -0.1301
86, 0.0081, -0.0559, -0.0033, 0.0285, 0.0046, -0.0020, -0.0073, 0.0409, -0.0016, 0.0108, 0.0094, -0.0873
86, 0.0058, -0.0406, -0.0015, 0.0200, 0.0071, 0.0008, -0.0063, 0.0281, -0.0012, 0.0076, 0.0037, -0.0642
86, 0.0046, -0.0328, -0.0002, 0.0138, 0.0107, -0.0077, -0.0066, 0.0248, -0.0010, 0.0062, -0.0009, -0.0449
86, 0.0033, -0.0240, 0.0014, 0.0060, 0.0150, -0.0216, -0.0070, 0.0225, -0.0008, 0.0046, -0.0063, -0.0199
86, 0.0024, -0.0175, 0.0025, -0.0032, 0.0178, -0.0498, -0.0071, 0.0265, -0.0007, 0.0037, -0.0099, 0.0121
86, 0.0017, -0.0131, 0.0036, -0.0065, 0.0217, -0.0533, -0.0079, 0.0242, -0.0006, 0.0029, -0.0140, 0.0219
86, 0.0012, -0.0094, 0.0045, -0.0181, 0.0247, -0.1036, -0.0085, 0.0375, -0.0006, 0.0030, -0.0171, 0.0660
86, 0.0009, -0.0075, 0.0057, -0.0134, 0.0300, -0.0722, -0.0099, 0.0260, -0.0006, 0.0021, -0.0217, 0.0453
86, 0.0006, -0.0056, 0.0064, -0.0206, 0.0328, -0.1043, -0.0106, 0.0348, -0.0006, 0.0022, -0.0243, 0.0728
86, 0.0004, -0.0043, 0.0063, -0.0192, 0.0314, -0.0927, -0.0100, 0.0301, -0.0005, 0.0018, -0.0236, 0.0661
86, 0.0003, -0.0031, 0.0069, -0.0271, 0.0344, -0.1304, -0.0108, 0.0414, -0.0005, 0.0022, -0.0260, 0.0964
86, 0.0000, -0.0026, 0.0095, -0.0294, 0.0477, -0.1412, -0.0150, 0.0444, -0.0007, 0.0022, -0.0364, 0.1053
86, -0.0001, -0.0015, 0.0100, -0.0377, 0.0500, -0.1812, -0.0157, 0.0566, -0.0007, 0.0027, -0.0383, 0.1368
86, -0.0001, -0.0005, 0.0106, -0.0483, 0.0528, -0.2346, -0.0165, 0.0731, -0.0008, 0.0034, -0.0405, 0.1787
86, -0.0002, -0.0003, 0.0117, -0.0490, 0.0582, -0.2365, -0.0182, 0.0735, -0.0008, 0.0034, -0.0447, 0.1804
86, -0.0003, -0.0001, 0.0122, -0.0485, 0.0606, -0.2335, -0.0189, 0.0724, -0.0009, 0.0033, -0.0466, 0.1783
86, -0.0004, 0.0004, 0.0129, -0.0536, 0.0642, -0.2587, -0.0200, 0.0802, -0.0009, 0.0037, -0.0494, 0.1980
86, -0.0003, 0.0000, 0.0116, -0.0466, 0.0573, -0.2227, -0.0178, 0.0689, -0.0008, 0.0031, -0.0441, 0.1702
86, -0.0004, 0.0004, 0.0128, -0.0504, 0.0633, -0.2416, -0.0197, 0.0748, -0.0009, 0.0034, -0.0488, 0.1849
86, -0.0006, 0.0006, 0.0166, -0.0532, 0.0828, -0.2551, -0.0258, 0.0789, -0.0012, 0.0036, -0.0639, 0.1953
86, -0.0005, 0.0014, 0.0144, -0.0633, 0.0718, -0.3061, -0.0224, 0.0948, -0.0010, 0.0043, -0.0554, 0.2347
86, -0.0006, 0.0019, 0.0159, -0.0686, 0.0791, -0.3320, -0.0246, 0.1029, -0.0011, 0.0047, -0.0610, 0.2548
86, -0.0006, 0.0016, 0.0162, -0.0620, 0.0807, -0.2979, -0.0251, 0.0921, -0.0011, 0.0042, -0.0622, 0.2282
86, -0.0007, 0.0031, 0.0174, -0.0837, 0.0868, -0.4085, -0.0271, 0.1268, -0.0012, 0.0057, -0.0670, 0.3140
86, -0.0010, 0.0025, 0.0223, -0.0748, 0.1125, -0.3632, -0.0351, 0.1126, -0.0016, 0.0051, -0.0869, 0.2788
86, -0.0011, 0.0047, 0.0224, -0.1015, 0.1124, -0.4962, -0.0350, 0.1541, -0.0016, 0.0070, -0.0868, 0.3817
86, -0.0011, 0.0044, 0.0224, -0.0974, 0.1128, -0.4751, -0.0352, 0.1474, -0.0016, 0.0067, -0.0871, 0.3653
86, -0.0011, 0.0048, 0.0227, -0.1023, 0.1144, -0.5007, -0.0357, 0.1554, -0.0016, 0.0070, -0.0883, 0.3851
86, -0.0011, 0.0050, 0.0229, -0.1047, 0.1154, -0.5133, -0.0360, 0.1594, -0.0016, 0.0072, -0.0891, 0.3948
86, -0.0012, 0.0045, 0.0238, -0.0955, 0.1199, -0.4654, -0.0374, 0.1443, -0.0017, 0.0065, -0.0926, 0.3576
86, -0.0012, 0.0058, 0.0244, -0.1161, 0.1237, -0.5727, -0.0386, 0.1779, -0.0017, 0.0080, -0.0955, 0.4408
86, -0.0013, 0.0060, 0.0251, -0.1165, 0.1274, -0.5730, -0.0397, 0.1779, -0.0018, 0.0080, -0.0984, 0.4408
86, -0.0013, 0.0054, 0.0248, -0.1064, 0.1265, -0.5233, -0.0394, 0.1624, -0.0018, 0.0073, -0.0977, 0.4024
86, -0.0014, 0.0071, 0.0262, -0.1317, 0.1339, -0.6528, -0.0418, 0.2029, -0.0019, 0.0092, -0.1034, 0.5026
86, -0.0015, 0.0074, 0.0280, -0.1341, 0.1433, -0.6651, -0.0447, 0.2067, -0.0020, 0.0093, -0.1107, 0.5122
86, -0.0015, 0.0068, 0.0269, -0.1247, 0.1387, -0.6191, -0.0524, 0.1792, -0.0024, 0.0081, -0.1071, 0.4765
86, -0.0016, 0.0067, 0.0283, -0.1215, 0.1467, -0.6084, -0.0458, 0.1890, -0.0021, 0.0085, -0.1134, 0.4683
86, -0.0017, 0.0077, 0.0288, -0.1365, 0.1499, -0.6876, -0.0468, 0.2139, -0.0021, 0.0096, -0.1159, 0.5298
86, -0.0017, 0.0062, 0.0296, -0.1118, 0.1556, -0.5696, -0.0486, 0.1770, -0.0022, 0.0080, -0.1203, 0.4384
86, -0.0018, 0.0082, 0.0303, -0.1417, 0.1606, -0.7334, -0.0501, 0.2284, -0.0023, 0.0103, -0.1242, 0.5657
86, -0.0019, 0.0065, 0.0304, -0.1127, 0.1634, -0.5952, -0.0510, 0.1852, -0.0023, 0.0084, -0.1264, 0.4588
86, -0.0015, 0.0068, 0.0248, -0.1156, 0.1363, -0.6206, -0.0426, 0.1933, -0.0019, 0.0087, -0.1054, 0.4789
86, -0.0016, 0.0073, 0.0249, -0.1209, 0.1382, -0.6558, -0.0432, 0.2045, -0.0019, 0.0092, -0.1069, 0.5065
86, -0.0019, 0.0064, 0.0301, -0.1046, 0.1670, -0.5839, -0.0522, 0.1821, -0.0024, 0.0082, -0.1293, 0.4510
86, -0.0019, 0.0096, 0.0292, -0.1533, 0.1615, -0.8274, -0.0505, 0.2585, -0.0023, 0.0117, -0.1251, 0.6402
86, -0.0017, 0.0083, 0.0267, -0.1315, 0.1501, -0.7231, -0.0470, 0.2259, -0.0021, 0.0102, -0.1163, 0.5596
86, -0.0016, 0.0074, 0.0250, -0.1150, 0.1427, -0.6553, -0.0447, 0.2049, -0.0020, 0.0092, -0.1106, 0.5074
86, -0.0016, 0.0079, 0.0244, -0.1208, 0.1400, -0.6909, -0.0438, 0.2162, -0.0020, 0.0097, -0.1085, 0.5354
86, -0.0016, 0.0066, 0.0236, -0.0996, 0.1365, -0.5920, -0.0427, 0.1853, -0.0019, 0.0083, -0.1059, 0.4590
86, -0.0015, 0.0073, 0.0227, -0.1105, 0.1313, -0.6440, -0.0411, 0.2017, -0.0019, 0.0091, -0.1019, 0.4996
86, -0.0014, 0.0066, 0.0210, -0.0977, 0.1230, -0.5838, -0.0385, 0.1829, -0.0017, 0.0082, -0.0955, 0.4531
86, -0.0017, 0.0065, 0.0208, -0.1151, 0.1468, -0.5763, -0.0380, 0.2097, -0.0017, 0.0095, -0.0942, 0.5194
86, -0.0013, 0.0059, 0.0193, -0.0867, 0.1134, -0.5225, -0.0355, 0.1638, -0.0016, 0.0074, -0.0880, 0.4058
86, -0.0013, 0.0059, 0.0186, -0.0869, 0.1090, -0.5249, -0.0342, 0.1646, -0.0015, 0.0074, -0.0846, 0.4077
86, -0.0013, 0.0059, 0.0186, -0.0870, 0.1081, -0.5211, -0.0339, 0.1634, -0.0015, 0.0074, -0.0840, 0.4048
86, -0.0012, 0.0053, 0.0180, -0.0784, 0.1043, -0.4733, -0.0327, 0.1485, -0.0015, 0.0067, -0.0810, 0.3677
86, -0.0012, 0.0046, 0.0175, -0.0665, 0.1012, -0.4108, -0.0317, 0.1289, -0.0014, 0.0058, -0.0786, 0.3192
86, -0.0012, 0.0039, 0.0171, -0.0561, 0.0987, -0.3533, -0.0310, 0.1108, -0.0014, 0.0050, -0.0767, 0.2745
86, -0.0011, 0.0044, 0.0170, -0.0643, 0.0971, -0.3904, -0.0304, 0.1224, -0.0014, 0.0055, -0.0754, 0.3032
86, -0.0009, 0.0042, 0.0134, -0.0630, 0.0782, -0.3786, -0.0245, 0.1187, -0.0011, 0.0054, -0.0607, 0.2940
86, -0.0009, 0.0039, 0.0133, -0.0589, 0.0767, -0.3530, -0.0240, 0.1107, -0.0011, 0.0050, -0.0595, 0.2741
86, -0.0009, 0.0040, 0.0129, -0.0608, 0.0743, -0.3600, -0.0233, 0.1128, -0.0011, 0.0051, -0.0577, 0.2794
86, -0.0009, 0.0027, 0.0129, -0.0406, 0.0739, -0.2548, -0.0232, 0.0799, -0.0010, 0.0036, -0.0573, 0.1978
86, -0.0008, 0.0033, 0.0126, -0.0493, 0.0715, -0.2963, -0.0224, 0.0928, -0.0010, 0.0042, -0.0555, 0.2299
86, -0.0008, 0.0032, 0.0124, -0.0494, 0.0704, -0.2943, -0.0221, 0.0922, -0.0010, 0.0042, -0.0546, 0.2282
86, -0.0008, 0.0030, 0.0117, -0.0456, 0.0663, -0.2722, -0.0208, 0.0853, -0.0009, 0.0039, -0.0514, 0.2111
86, -0.0007, 0.0032, 0.0110, -0.0502, 0.0623, -0.2937, -0.0195, 0.0920, -0.0009, 0.0041, -0.0483, 0.2276
86, -0.0007, 0.0028, 0.0101, -0.0429, 0.0573, -0.2549, -0.0180, 0.0798, -0.0008, 0.0036, -0.0444, 0.1975
86, -0.0006, 0.0028, 0.0093, -0.0444, 0.0529, -0.2603, -0.0166, 0.0815, -0.0007, 0.0037, -0.0410, 0.2016
86, -0.0006, 0.0024, 0.0084, -0.0379, 0.0481, -0.2262, -0.0151, 0.0708, -0.0007, 0.0032, -0.0373, 0.1751
86, -0.0005, 0.0019, 0.0076, -0.0303, 0.0439, -0.1859, -0.0137, 0.0581, -0.0006, 0.0026, -0.0340, 0.1438
86, -0.0004, 0.0020, 0.0066, -0.0315, 0.0385, -0.1907, -0.0120, 0.0596, -0.0005, 0.0027, -0.0298, 0.1475
86, -0.0004, 0.0018, 0.0060, -0.0282, 0.0353, -0.1729, -0.0111, 0.0540, -0.0005, 0.0024, -0.0274, 0.1336
86, -0.0003, 0.0017, 0.0051, -0.0268, 0.0301, -0.1648, -0.0094, 0.0515, -0.0004, 0.0023, -0.0233, 0.1273
86, -0.0003, 0.0014, 0.0044, -0.0225, 0.0266, -0.1419, -0.0083, 0.0443, -0.0004, 0.0020, -0.0205, 0.1095
86, -0.0002, 0.0011, 0.0028, -0.0176, 0.0183, -0.1156, -0.0057, 0.0360, -0.0003, 0.0016, -0.0141, 0.0891
86, -0.0001, 0.0009, 0.0022, -0.0143, 0.0152, -0.0982, -0.0047, 0.0306, -0.0002, 0.0014, -0.0117, 0.0755
86, -0.0001, 0.0008, 0.0015, -0.0124, 0.0112, -0.0881, -0.0035, 0.0274, -0.0002, 0.0012, -0.0086, 0.0677
86, -0.0001, 0.0005, 0.0008, -0.0076, 0.0077, -0.0629, -0.0024, 0.0195, -0.0001, 0.0009, -0.0059, 0.0481
86, -0.0000, 0.0005, 0.0003, -0.0057, 0.0051, -0.0534, -0.0016, 0.0166, -0.0001, 0.0011, -0.0038, 0.0407
86, 0.0000, 0.0005, -0.0004, -0.0055, 0.0014, -0.0520, -0.0004, 0.0162, 0.0000, 0.0012, -0.0010, 0.0395
86, 0.0001, 0.0006, -0.0009, -0.0021, -0.0024, -0.0510, 0.0008, 0.0159, 0.0001, 0.0013, 0.0020, 0.0387
86, 0.0002, -0.0000, -0.0016, 0.0013, -0.0051, -0.0169, 0.0017, 0.0051, 0.0002, 0.0003, 0.0040, 0.0124
86, 0.0002, 0.0001, -0.0024, 0.0002, -0.0089, -0.0228, 0.0029, 0.0070, 0.0003, 0.0006, 0.0070, 0.0169
86, 0.0003, -0.0005, -0.0031, 0.0065, -0.0127, 0.0100, 0.0041, -0.0034, 0.0005, -0.0005, 0.0099, -0.0083
86, 0.0004, -0.0002, -0.0040, 0.0035, -0.0174, -0.0059, 0.0056, 0.0016, 0.0006, 0.0001, 0.0135, 0.0039
86, 0.0005, -0.0009, -0.0049, 0.0110, -0.0220, 0.0326, 0.0070, -0.0106, 0.0008, -0.0012, 0.0170, -0.0257
86, 0.0005, -0.0006, -0.0056, 0.0083, -0.0259, 0.0179, 0.0083, -0.0059, 0.0009, -0.0007, 0.0200, -0.0144
86, 0.0006, -0.0018, -0.0066, 0.0202, -0.0310, 0.0794, 0.0099, -0.0255, 0.0011, -0.0028, 0.0240, -0.0617
86, 0.0007, -0.0015, -0.0077, 0.0174, -0.0368, 0.0640, 0.0118, -0.0206, 0.0013, -0.0022, 0.0285, -0.0499
86, 0.0008, -0.0021, -0.0086, 0.0240, -0.0411, 0.0974, 0.0131, -0.0312, 0.0014, -0.0034, 0.0317, -0.0756
86, 0.0009, -0.0023, -0.0093, 0.0263, -0.0450, 0.1081, 0.0144, -0.0346, 0.0016, -0.0038, 0.0347, -0.0838
86, 0.0010, -0.0035, -0.0103, 0.0387, -0.0500, 0.1720, 0.0160, -0.0550, 0.0017, -0.0059, 0.0386, -0.1329
86, 0.0011, -0.0026, -0.0109, 0.0290, -0.0528, 0.1203, 0.0168, -0.0385, 0.0018, -0.0042, 0.0407, -0.0930
86, 0.0011, -0.0039, -0.0118, 0.0433, -0.0576, 0.1928, 0.0184, -0.0615, 0.0020, -0.0067, 0.0444, -0.1488
86, 0.0012, -0.0028, -0.0126, 0.0324, -0.0615, 0.1339, 0.0196, -0.0428, 0.0021, -0.0046, 0.0474, -0.1034
86, 0.0013, -0.0046, -0.0132, 0.0504, -0.0640, 0.2258, 0.0204, -0.0720, 0.0022, -0.0078, 0.0493, -0.1741
86, 0.0016, -0.0040, -0.0162, 0.0450, -0.0797, 0.1943, 0.0254, -0.0620, 0.0027, -0.0067, 0.0614, -0.1498
86, 0.0016, -0.0064, -0.0165, 0.0696, -0.0806, 0.3202, 0.0257, -0.1021, 0.0028, -0.0110, 0.0621, -0.2467
86, 0.0017, -0.0063, -0.0174, 0.0695, -0.0852, 0.3169, 0.0272, -0.1010, 0.0029, -0.0109, 0.0656, -0.2441
86, 0.0017, -0.0064, -0.0181, 0.0707, -0.0886, 0.3193, 0.0283, -0.1017, 0.0031, -0.0110, 0.0683, -0.2458
86, 0.0018, -0.0054, -0.0186, 0.0612, -0.0907, 0.2670, 0.0289, -0.0850, 0.0031, -0.0092, 0.0698, -0.2055
86, 0.0019, -0.0071, -0.0194, 0.0783, -0.0947, 0.3534, 0.0302, -0.1126, 0.0033, -0.0122, 0.0730, -0.2720
86, 0.0019, -0.0058, -0.0200, 0.0657, -0.0973, 0.2828, 0.0310, -0.0901, 0.0033, -0.0097, 0.0749, -0.2176
86, 0.0020, -0.0071, -0.0209, 0.0808, -0.1012, 0.3547, 0.0323, -0.1129, 0.0035, -0.0122, 0.0779, -0.2728
86, 0.0021, -0.0074, -0.0220, 0.0840, -0.1065, 0.3671, 0.0339, -0.1168, 0.0037, -0.0126, 0.0820, -0.2823
86, 0.0022, -0.0086, -0.0232, 0.0967, -0.1121, 0.4265, 0.0357, -0.1357, 0.0039, -0.0147, 0.0863, -0.3279
86, 0.0023, -0.0065, -0.0244, 0.0769, -0.1175, 0.3171, 0.0374, -0.1009, 0.0040, -0.0109, 0.0904, -0.2436
86, 0.0024, -0.0098, -0.0253, 0.1124, -0.1208, 0.4901, 0.0385, -0.1559, 0.0042, -0.0168, 0.0929, -0.3767
86, 0.0029, -0.0085, -0.0301, 0.0982, -0.1461, 0.4160, 0.0465, -0.1323, 0.0050, -0.0143, 0.1124, -0.3196
86, 0.0028, -0.0120, -0.0302, 0.1365, -0.1450, 0.5963, 0.0376, -0.1831, 0.0050, -0.0205, 0.1115, -0.4583
86, 0.0029, -0.0109, -0.0311, 0.1255, -0.1491, 0.5389, 0.0475, -0.1714, 0.0051, -0.0185, 0.1147, -0.4141
86, 0.0024, -0.0102, -0.0260, 0.1187, -0.1488, 0.5855, 0.0474, -0.1863, 0.0051, -0.0201, 0.1145, -0.4499
86, 0.0031, -0.0125, -0.0327, 0.1439, -0.1556, 0.6175, 0.0495, -0.1965, 0.0054, -0.0212, 0.1197, -0.4746
86, 0.0030, -0.0109, -0.0325, 0.1282, -0.1545, 0.5318, 0.0492, -0.1692, 0.0053, -0.0183, 0.1189, -0.4086
86, 0.0031, -0.0113, -0.0330, 0.1316, -0.1562, 0.5444, 0.0498, -0.1732, 0.0054, -0.0187, 0.1202, -0.4184
86, 0.0032, -0.0145, -0.0342, 0.1658, -0.1616, 0.7097, 0.0515, -0.2259, 0.0056, -0.0244, 0.1243, -0.5457
86, 0.0031, -0.0112, -0.0332, 0.1313, -0.1571, 0.5318, 0.0500, -0.1693, 0.0054, -0.0183, 0.1209, -0.4088
86, 0.0031, -0.0153, -0.0335, 0.1718, -0.1582, 0.7395, 0.0504, -0.2355, 0.0054, -0.0254, 0.1218, -0.5689
86, 0.0032, -0.0150, -0.0342, 0.1657, -0.1632, 0.7216, 0.0520, -0.2299, 0.0056, -0.0248, 0.1257, -0.5554
86, 0.0033, -0.0121, -0.0341, 0.1341, -0.1642, 0.5678, 0.0524, -0.1811, 0.0057, -0.0195, 0.1265, -0.4373
86, 0.0033, -0.0149, -0.0340, 0.1585, -0.1647, 0.7046, 0.0525, -0.2248, 0.0057, -0.0243, 0.1269, -0.5430
86, 0.0033, -0.0160, -0.0334, 0.1670, -0.1627, 0.7584, 0.0520, -0.2420, 0.0056, -0.0261, 0.1255, -0.5847
86, 0.0031, -0.0147, -0.0316, 0.1498, -0.1550, 0.6820, 0.0495, -0.2178, 0.0053, -0.0235, 0.1196, -0.5261
86, 0.0030, -0.0147, -0.0302, 0.1457, -0.1489, 0.6717, 0.0572, -0.1924, 0.0062, -0.0208, 0.1149, -0.5184
86, 0.0030, -0.0157, -0.0295, 0.1525, -0.1469, 0.7211, 0.0470, -0.2305, 0.0051, -0.0249, 0.1134, -0.5567
86, 0.0028, -0.0117, -0.0274, 0.1091, -0.1376, 0.5103, 0.0440, -0.1634, 0.0047, -0.0176, 0.1063, -0.3947
